GAME_ID,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_ABBR,HOME_TEAM_NAME,HOME_PTS,HOME_PA,HOME_MARGIN,AWAY_TEAM_ID,AWAY_TEAM_ABBR,AWAY_TEAM_NAME,AWAY_PTS,AWAY_PA,AWAY_MARGIN,HOME_WIN,MARGIN_HOME,TOTAL_POINTS,HOME_PF_AVG_LAST5,HOME_PA_AVG_LAST5,HOME_WIN_RATE_LAST5,HOME_MARGIN_AVG_LAST5,HOME_OFF_RTG_LAST5,HOME_DEF_RTG_LAST5,HOME_NET_RTG_LAST5,HOME_PACE_LAST5,HOME_MARGIN_STD_LAST5,HOME_PACE_STD_LAST5,HOME_STREAK,HOME_REST_DAYS,AWAY_PF_AVG_LAST5,AWAY_PA_AVG_LAST5,AWAY_WIN_RATE_LAST5,AWAY_MARGIN_AVG_LAST5,AWAY_OFF_RTG_LAST5,AWAY_DEF_RTG_LAST5,AWAY_NET_RTG_LAST5,AWAY_PACE_LAST5,AWAY_MARGIN_STD_LAST5,AWAY_PACE_STD_LAST5,AWAY_STREAK,AWAY_REST_DAYS,REST_ADVANTAGE,BLOWOUT,OVER_MEDIAN,OVER_P75
22500083,2025-10-22,1610612738,BOS,Boston Celtics,116,117,-1,1610612755,PHI,Philadelphia 76ers,117,116,1,0,-1,233,117.23933333333332,117.55933333333333,0.49485714285714283,-0.3199999999999999,112.3834049730696,112.7312317064661,-0.34782673339651193,104.38900190476191,13.394769895271633,4.4526286703186795,0,1.96,117.60009523809526,117.08695238095238,0.508095238095238,0.5131428571428571,112.54370911191934,112.02583588308963,0.5178732288297112,104.57088952380951,13.093571993458024,4.475016976590575,0,1.9657142857142857,-0.005747126436781609,0,1,0
22500087,2025-10-22,1610612762,UTA,Utah Jazz,129,108,21,1610612746,LAC,LA Clippers,108,129,-21,1,21,237,117.23933333333332,117.55933333333333,0.49485714285714283,-0.3199999999999999,112.3834049730696,112.7312317064661,-0.34782673339651193,104.38900190476191,13.394769895271633,4.4526286703186795,0,1.96,117.60009523809526,117.08695238095238,0.508095238095238,0.5131428571428571,112.54370911191934,112.02583588308963,0.5178732288297112,104.57088952380951,13.093571993458024,4.475016976590575,0,1.9657142857142857,-0.005747126436781609,1,1,0
22500085,2025-10-22,1610612763,MEM,Memphis Grizzlies,128,122,6,1610612740,NOP,New Orleans Pelicans,122,128,-6,1,6,250,117.23933333333332,117.55933333333333,0.49485714285714283,-0.3199999999999999,112.3834049730696,112.7312317064661,-0.34782673339651193,104.38900190476191,13.394769895271633,4.4526286703186795,0,1.96,117.60009523809526,117.08695238095238,0.508095238095238,0.5131428571428571,112.54370911191934,112.02583588308963,0.5178732288297112,104.57088952380951,13.093571993458024,4.475016976590575,0,1.9657142857142857,-0.005747126436781609,0,1,1
22500080,2025-10-22,1610612766,CHA,Charlotte Hornets,136,117,19,1610612751,BKN,Brooklyn Nets,117,136,-19,1,19,253,117.23933333333332,117.55933333333333,0.49485714285714283,-0.3199999999999999,112.3834049730696,112.7312317064661,-0.34782673339651193,104.38900190476191,13.394769895271633,4.4526286703186795,0,1.96,117.60009523809526,117.08695238095238,0.508095238095238,0.5131428571428571,112.54370911191934,112.02583588308963,0.5178732288297112,104.57088952380951,13.093571993458024,4.475016976590575,0,1.9657142857142857,-0.005747126436781609,1,1,1
22500006,2025-10-23,1610612744,GSW,Golden State Warriors,137,131,6,1610612743,DEN,Denver Nuggets,131,137,-6,1,6,268,119.0,109.0,1.0,10.0,118.10242159587138,108.17784835252084,9.924573243350537,101.53999999999999,13.394769895271633,4.4526286703186795,1,2.0,117.60009523809526,117.08695238095238,0.508095238095238,0.5131428571428571,112.54370911191934,112.02583588308963,0.5178732288297112,104.57088952380951,13.093571993458024,4.475016976590575,0,1.9657142857142857,-0.005747126436781609,0,1,1
22500005,2025-10-23,1610612754,IND,Indiana Pacers,135,141,-6,1610612760,OKC,Oklahoma City Thunder,141,135,6,0,-6,276,117.23933333333332,117.55933333333333,0.49485714285714283,-0.3199999999999999,112.3834049730696,112.7312317064661,-0.34782673339651193,104.38900190476191,13.394769895271633,4.4526286703186795,0,1.96,125.0,124.0,1.0,1.0,107.75862068965517,106.89655172413794,0.8620689655172384,117.82,13.093571993458024,4.475016976590575,1,2.0,-0.005747126436781609,0,1,1
22500098,2025-10-24,1610612758,SAC,Sacramento Kings,105,104,1,1610612762,UTA,Utah Jazz,104,105,-1,1,1,209,116.0,120.0,0.0,-4.0,107.2881982981872,110.98779134295226,-3.6995930447650665,106.72,13.394769895271633,4.4526286703186795,-1,2.0,129.0,108.0,1.0,21.0,134.65553235908143,112.73486430062631,21.92066805845512,96.52,13.093571993458024,4.475016976590575,1,2.0,0.0,0,0,0
22500092,2025-10-24,1610612761,TOR,Toronto Raptors,116,122,-6,1610612749,MIL,Milwaukee Bucks,122,116,6,0,-6,238,138.0,118.0,1.0,20.0,120.25095852213315,102.82328337399791,17.427675148135236,114.52000000000001,13.394769895271633,4.4526286703186795,1,2.0,133.0,120.0,1.0,13.0,122.7390180878553,110.74197120708749,11.997046880767812,107.36,13.093571993458024,4.475016976590575,1,2.0,0.0,0,1,0
22500096,2025-10-24,1610612742,DAL,Dallas Mavericks,107,117,-10,1610612764,WAS,Washington Wizards,117,107,10,0,-10,224,92.0,125.0,0.0,-33.0,90.69400630914826,123.22555205047318,-32.53154574132492,102.38,13.394769895271633,4.4526286703186795,-1,2.0,120.0,133.0,0.0,-13.0,112.82437006393381,125.0470101541933,-12.222640090259489,107.36,13.093571993458024,4.475016976590575,-1,2.0,0.0,1,0,0
22500090,2025-10-24,1610612753,ORL,Orlando Magic,107,111,-4,1610612737,ATL,Atlanta Hawks,111,107,4,0,-4,218,125.0,121.0,1.0,4.0,112.20825852782764,108.61759425493716,3.5906642728904785,111.64,13.394769895271633,4.4526286703186795,1,2.0,118.0,138.0,0.0,-20.0,103.2551627581379,120.75603780189009,-17.50087504375219,114.52000000000001,13.093571993458024,4.475016976590575,-1,2.0,0.0,0,0,0
22500091,2025-10-24,1610612751,BKN,Brooklyn Nets,124,131,-7,1610612739,CLE,Cleveland Cavaliers,131,124,7,0,-7,255,117.0,136.0,0.0,-19.0,108.37347165616895,125.97258243793996,-17.599110781771017,107.74000000000001,13.394769895271633,4.4526286703186795,-1,2.0,111.0,119.0,0.0,-8.0,105.79489134578726,113.41974837971787,-7.62485703393061,105.88,13.093571993458024,4.475016976590575,-1,2.0,0.0,0,1,1
22500019,2025-10-24,1610612747,LAL,Los Angeles Lakers,128,110,18,1610612750,MIN,Minnesota Timberwolves,110,128,-18,1,18,238,109.0,119.0,0.0,-10.0,106.5285379202502,116.30179827990618,-9.773260359655978,101.53999999999999,13.394769895271633,4.4526286703186795,-1,3.0,118.0,114.0,1.0,4.0,111.78476695718075,107.99545282303903,3.789314134141719,109.98,13.093571993458024,4.475016976590575,1,2.0,1.0,1,1,0
22500094,2025-10-24,1610612763,MEM,Memphis Grizzlies,114,146,-32,1610612748,MIA,Miami Heat,146,114,32,0,-32,260,128.0,122.0,1.0,6.0,116.44832605531295,110.98981077147016,5.458515283842786,109.78,13.394769895271633,4.4526286703186795,1,2.0,121.0,125.0,0.0,-4.0,108.1515909903468,111.72685019663926,-3.5752592062924577,111.64,13.093571993458024,4.475016976590575,-1,2.0,0.0,1,1,1
22500099,2025-10-24,1610612746,LAC,LA Clippers,129,102,27,1610612756,PHX,Phoenix Suns,102,129,-27,1,27,231,108.0,129.0,0.0,-21.0,111.06540518305225,132.66145619086797,-21.596051007815717,96.52,13.394769895271633,4.4526286703186795,-1,2.0,120.0,116.0,1.0,4.0,113.9384732244588,110.14052411697683,3.797949107481969,106.72,13.093571993458024,4.475016976590575,1,2.0,0.0,1,0,0
22500093,2025-10-24,1610612745,HOU,Houston Rockets,111,115,-4,1610612765,DET,Detroit Pistons,115,111,4,0,-4,226,124.0,125.0,0.0,-1.0,103.64426613172851,104.48010698762955,-0.83584085590104,117.82,13.394769895271633,4.4526286703186795,-1,3.0,111.0,115.0,0.0,-4.0,105.2731411229135,109.06676783004552,-3.79362670713202,106.25999999999999,13.093571993458024,4.475016976590575,-1,2.0,1.0,0,0,0
22500097,2025-10-24,1610612757,POR,Portland Trail Blazers,139,119,20,1610612744,GSW,Golden State Warriors,119,139,-20,1,20,258,114.0,118.0,0.0,-4.0,99.65034965034964,103.14685314685315,-3.4965034965035073,109.98,13.394769895271633,4.4526286703186795,-1,2.0,128.0,120.0,1.0,8.0,121.8952474951834,114.18066729552648,7.714580199656922,104.81,2.8284271247461903,4.624478348960021,2,1.0,1.0,1,1,1
22500018,2025-10-24,1610612752,NYK,New York Knicks,105,95,10,1610612738,BOS,Boston Celtics,95,105,-10,1,10,200,119.0,111.0,1.0,8.0,111.38150505428678,103.89367278172969,7.487832272557085,105.88,13.394769895271633,4.4526286703186795,1,2.0,116.0,117.0,0.0,-1.0,112.14230471771076,113.10904872389791,-0.966744006187156,102.82,13.093571993458024,4.475016976590575,-1,2.0,0.0,1,0,0
22500095,2025-10-24,1610612740,NOP,New Orleans Pelicans,116,120,-4,1610612759,SAS,San Antonio Spurs,120,116,4,0,-4,236,122.0,128.0,0.0,-6.0,111.2732579350602,116.74571324334184,-5.4724553082816385,109.78,13.394769895271633,4.4526286703186795,-1,2.0,125.0,92.0,1.0,33.0,120.98335269066978,89.04374758033295,31.939605110336828,102.38,13.093571993458024,4.475016976590575,1,2.0,0.0,0,1,0
22500100,2025-10-25,1610612753,ORL,Orlando Magic,98,110,-12,1610612741,CHI,Chicago Bulls,110,98,12,0,-12,208,116.0,116.0,0.5,0.0,107.4083103149303,107.53089148880345,-0.1225811738731366,107.97,5.656854249492381,5.190163773909261,-1,1.0,115.0,111.0,1.0,4.0,107.39633918565559,103.66081434441539,3.7355248412402062,106.25999999999999,13.093571993458024,4.475016976590575,1,3.0,-2.0,1,0,0
22500102,2025-10-25,1610612755,PHI,Philadelphia 76ers,125,121,4,1610612766,CHA,Charlotte Hornets,121,125,-4,1,4,246,117.0,116.0,1.0,1.0,114.48140900195695,113.50293542074364,0.9784735812133079,102.82,13.394769895271633,4.4526286703186795,1,3.0,136.0,117.0,1.0,19.0,126.48809523809524,108.81696428571429,17.67113095238095,107.74000000000001,13.093571993458024,4.475016976590575,1,3.0,0.0,0,1,0
22500103,2025-10-25,1610612763,MEM,Memphis Grizzlies,128,103,25,1610612754,IND,Indiana Pacers,103,128,-25,1,25,231,121.0,134.0,0.5,-13.0,107.65184252817676,118.79702123727861,-11.145178709101849,112.39,26.870057685088806,3.6910973977937775,-1,1.0,135.0,141.0,0.0,-6.0,107.48407643312102,112.26114649681529,-4.777070063694268,124.02,13.093571993458024,4.475016976590575,-1,2.0,-1.0,1,0,0
22500104,2025-10-25,1610612743,DEN,Denver Nuggets,133,111,22,1610612756,PHX,Phoenix Suns,111,133,-22,1,22,244,131.0,137.0,0.0,-6.0,122.24710712952594,127.84621127286302,-5.5991041433370725,108.08,13.394769895271633,4.4526286703186795,-1,2.0,111.0,122.5,0.5,-11.5,108.17405588933784,119.82929820306674,-11.655242313728898,102.37,21.920310216782973,6.15182899632297,-1,1.0,1.0,1,1,0
22500101,2025-10-25,1610612737,ATL,Atlanta Hawks,100,117,-17,1610612760,OKC,Oklahoma City Thunder,117,100,17,0,-17,217,114.5,122.5,0.5,-8.0,104.82926849563337,111.66252810339904,-6.833259607765662,109.41,16.97056274847714,7.22663130372652,1,1.0,133.0,129.5,1.0,3.5,111.45853282114251,108.57731865854072,2.8812141626018075,120.91999999999999,3.5355339059327378,4.384062043356602,2,2.0,-1.0,1,0,0
22500106,2025-10-26,1610612765,DET,Detroit Pistons,119,113,6,1610612738,BOS,Boston Celtics,113,119,-6,1,6,232,113.0,113.0,0.5,0.0,108.39684984772518,108.35417522611664,0.04267462160854052,104.19,5.656854249492381,2.927422074112297,1,2.0,105.5,111.0,0.0,-5.5,105.2429950089589,110.90235044890548,-5.65935543994658,99.56,6.363961030678928,4.610336213336292,-2,2.0,0.0,0,0,0
22500112,2025-10-26,1610612746,LAC,LA Clippers,114,107,7,1610612757,POR,Portland Trail Blazers,107,114,-7,1,7,221,118.5,115.5,0.5,3.0,122.4136648478513,119.21334941438877,3.200315433462528,97.27,33.94112549695428,1.0606601717798212,1,2.0,126.5,118.5,0.5,8.0,111.32959960393589,104.22829383006373,7.1013057738721415,110.78,16.97056274847714,1.131370849898472,1,2.0,0.0,0,0,0
22500108,2025-10-26,1610612748,MIA,Miami Heat,115,107,8,1610612752,NYK,New York Knicks,107,115,-8,1,8,222,133.5,119.5,0.5,14.0,117.73118440343987,105.5669479445003,12.16423645893957,113.32,25.45584412271571,2.375878784786804,1,2.0,112.0,103.0,1.0,9.0,110.37825252714339,101.42600305753152,8.952249469611878,101.09,1.4142135623730951,6.774082963767129,2,2.0,0.0,0,0,0
22500113,2025-10-26,1610612758,SAC,Sacramento Kings,120,127,-7,1610612747,LAL,Los Angeles Lakers,127,120,7,0,-7,247,110.5,112.0,0.5,-1.5,107.43508275565098,108.7725841960663,-1.3375014404153163,103.38,3.5355339059327378,4.723473298326143,1,2.0,118.5,114.5,0.5,4.0,120.5760064443489,115.99692354045793,4.579082903890985,98.1,19.79898987322333,4.864894654563444,1,2.0,0.0,0,1,1
22500105,2025-10-26,1610612759,SAS,San Antonio Spurs,118,107,11,1610612751,BKN,Brooklyn Nets,107,118,-11,1,11,225,122.5,104.0,1.0,18.5,115.8218128263382,98.00767238846969,17.814140437868524,105.49,20.506096654409877,4.398204178980325,2,2.0,120.5,133.5,0.0,-13.0,111.02575306314131,123.03396265278003,-12.008209589638717,107.49000000000001,8.48528137423857,0.3535533905932738,-2,2.0,0.0,1,0,0
22500109,2025-10-26,1610612764,WAS,Washington Wizards,113,139,-26,1610612766,CHA,Charlotte Hornets,139,113,26,0,-26,252,118.5,120.0,0.5,-1.5,109.71028998823513,111.26621644735904,-1.555926459123917,109.09,16.263455967290593,2.446589462905445,1,2.0,128.5,121.0,0.5,7.5,120.68802786971227,113.75143694726276,6.936590922449497,106.47,16.263455967290593,1.796051224213845,-1,1.0,1.0,1,1,1
22500107,2025-10-26,1610612739,CLE,Cleveland Cavaliers,118,113,5,1610612749,MIL,Milwaukee Bucks,113,118,-5,1,5,231,121.0,121.5,0.5,-0.5,115.04165819661279,115.53340360162363,-0.49174540501084607,106.56,10.606601717798213,0.9616652224137143,1,2.0,127.5,118.0,1.0,9.5,118.9166788552484,110.08796673561922,8.828712119629188,106.44999999999999,4.949747468305833,1.2869343417595167,2,2.0,0.0,0,0,0
22500110,2025-10-26,1610612750,MIN,Minnesota Timberwolves,114,110,4,1610612754,IND,Indiana Pacers,110,114,-4,1,4,224,114.0,121.0,0.5,-7.0,114.25401335974487,121.9094411823175,-7.655427822572612,102.32,15.556349186104045,10.832875887777908,-1,2.0,119.0,134.5,0.0,-15.5,104.67162682415545,119.42171248891397,-14.750085664758522,114.06,13.435028842544403,14.085567081236032,-2,1.0,1.0,0,0,0
22500111,2025-10-26,1610612742,DAL,Dallas Mavericks,139,129,10,1610612761,TOR,Toronto Raptors,129,139,-10,1,10,268,99.5,121.0,0.0,-21.5,93.16609503873573,113.90094191726376,-20.73484687852803,106.6,16.263455967290593,5.96798123321446,-2,2.0,127.0,120.0,0.5,7.0,115.32152037260065,109.46265044223307,5.858869930367582,110.03,18.384776310850235,6.3498188950552095,-1,2.0,0.0,1,1,1
22500114,2025-10-27,1610612755,PHI,Philadelphia 76ers,136,124,12,1610612753,ORL,Orlando Magic,124,136,-12,1,12,260,121.0,118.5,1.0,2.5,116.71919707806259,114.32664852498925,2.392548553073347,104.00999999999999,2.1213203435596424,1.68291413922398,2,2.0,110.0,114.0,0.3333333333333333,-4.0,102.27270756506682,106.10959169725463,-3.836884132187796,107.52666666666666,8.0,3.749471073809391,-2,2.0,0.0,1,1,1
22500122,2025-10-27,1610612747,LAL,Los Angeles Lakers,108,122,-14,1610612757,POR,Portland Trail Blazers,122,108,14,0,-14,230,121.33333333333333,116.33333333333333,0.6666666666666666,5.0,119.85932445040395,114.6307974666089,5.228526983795035,101.92666666666666,14.106735979665885,7.467511856926198,2,1.0,120.0,117.0,0.3333333333333333,3.0,108.20093225628246,105.68979751272542,2.5111347435570366,108.61333333333334,14.798648586948742,3.8370995990895667,-1,1.0,0.0,1,0,0
22500008,2025-10-27,1610612750,MIN,Minnesota Timberwolves,114,127,-13,1610612743,DEN,Denver Nuggets,127,114,13,0,-13,241,114.0,117.33333333333333,0.6666666666666666,-3.3333333333333335,113.68908947521696,117.47622566446232,-3.7871361892453543,102.40666666666668,12.701705922171767,7.661470703026498,1,1.0,132.0,124.0,0.5,8.0,122.99552974637815,115.56061959251636,7.434910153861793,107.33000000000001,19.79898987322333,1.0606601717798163,1,2.0,-1.0,1,1,0
22500117,2025-10-27,1610612740,NOP,New Orleans Pelicans,90,122,-32,1610612738,BOS,Boston Celtics,122,90,32,0,-32,212,119.0,124.0,0.0,-5.0,108.96505853722485,113.54019755583789,-4.575139018613051,109.19,1.4142135623730951,0.8343860018001309,-2,3.0,108.0,113.66666666666667,0.0,-5.666666666666667,106.18597014879332,111.8716511281405,-5.685680979347197,101.44,4.509249752822894,4.607689225631436,-3,1.0,2.0,1,0,0
22500118,2025-10-27,1610612759,SAS,San Antonio Spurs,121,103,18,1610612761,TOR,Toronto Raptors,103,121,-18,1,18,224,121.0,105.0,1.0,16.0,117.41623171796762,101.79252293872905,15.623708779238592,103.06,15.132745950421556,5.233239914240506,3,1.0,127.66666666666667,126.33333333333333,0.3333333333333333,1.3333333333333333,115.0828614850742,114.13833175656096,0.9445297285132407,110.47333333333334,16.289055630494154,4.555187519008785,-2,1.0,0.0,1,0,0
22500121,2025-10-27,1610612744,GSW,Golden State Warriors,131,118,13,1610612763,MEM,Memphis Grizzlies,118,131,-13,1,13,249,125.0,126.33333333333333,0.6666666666666666,-1.3333333333333333,117.27172878279715,118.18047875378358,-0.9087499709864062,107.06666666666666,16.289055630494154,5.096129250061592,-1,3.0,123.33333333333333,123.66666666666667,0.6666666666666666,-0.3333333333333333,111.6134933253466,111.2612690454974,0.3522242798491722,109.62666666666667,29.022979401386987,5.451617496975862,1,2.0,1.0,1,1,1
22500115,2025-10-27,1610612741,CHI,Chicago Bulls,128,123,5,1610612737,ATL,Atlanta Hawks,123,128,-5,1,5,251,112.5,104.5,1.0,8.0,105.21559184835421,97.7277469998585,7.487844848495712,106.44999999999999,5.656854249492381,0.26870057685089993,2,2.0,109.66666666666667,120.66666666666667,0.3333333333333333,-11.0,104.5218121364627,114.96537617533336,-10.443564038870653,105.54,13.076696830622021,8.42868910329477,-1,2.0,0.0,0,1,1
22500120,2025-10-27,1610612762,UTA,Utah Jazz,138,134,4,1610612756,PHX,Phoenix Suns,134,138,-4,1,4,272,116.5,106.5,0.5,10.0,118.06937429819801,107.59694034703446,10.472433951163545,98.28,15.556349186104045,2.4890158697766394,-1,3.0,111.0,126.0,0.3333333333333333,-15.0,107.12739229362366,121.83674132033872,-14.709349026715051,103.77333333333333,16.64331697709324,4.983024516629775,-2,2.0,1.0,0,1,1
22500119,2025-10-27,1610612742,DAL,Dallas Mavericks,94,101,-7,1610612760,OKC,Oklahoma City Thunder,101,94,7,0,-7,195,112.66666666666667,123.66666666666667,0.3333333333333333,-11.0,104.17076391592308,114.96809344956291,-10.797329533639845,108.18666666666667,21.517434791350013,5.035963992457981,1,1.0,127.66666666666667,119.66666666666667,1.0,8.0,113.55689627689695,105.93291990011141,7.623976376785531,113.21333333333332,8.18535277187245,13.703581040492052,3,2.0,-1.0,0,0,0
22500116,2025-10-27,1610612745,HOU,Houston Rockets,137,109,28,1610612751,BKN,Brooklyn Nets,109,137,-28,1,28,246,117.5,120.0,0.0,-2.5,106.70741787599084,109.10318640520718,-2.3957685292163475,109.97,2.1213203435596424,11.101576464628788,-2,3.0,116.0,128.33333333333334,0.0,-12.333333333333334,110.20493927153143,121.93065042652869,-11.725711154997242,104.39333333333333,6.110100926607787,5.369407167773123,-3,1.0,2.0,1,1,0
22500007,2025-10-27,1610612765,DET,Detroit Pistons,95,116,-21,1610612739,CLE,Cleveland Cavaliers,116,95,21,0,-21,211,115.0,113.0,0.6666666666666666,2.0,109.74252070977093,107.82442621524429,1.9180944945266323,104.52666666666666,5.291502622129181,2.1505658170196296,2,1.0,120.0,118.66666666666667,0.6666666666666666,1.3333333333333333,112.64812557409773,111.4524945400221,1.195631034075646,105.99333333333334,8.144527815247077,1.1940407586566506,2,1.0,0.0,1,0,0
22500124,2025-10-28,1610612748,MIA,Miami Heat,144,117,27,1610612766,CHA,Charlotte Hornets,117,144,-27,1,27,261,127.33333333333333,115.33333333333333,0.6666666666666666,12.0,115.4744625728323,104.79196246602349,10.682500106808803,110.69333333333333,18.33030277982336,4.849797246621071,2,2.0,132.0,118.33333333333333,0.6666666666666666,13.666666666666666,123.02881877581456,110.4416660378542,12.587152737960329,107.45333333333333,15.69500982265807,2.124554855336375,1,2.0,0.0,1,1,1
